comment,time,phase,balo,latitude,longitude,duty_R,duty_L,theta,corn,distance
open,15.056673288345337,deployment,1014.1964194467868,36.111913333333334,140.09853333333334,-1,-1,-62.37633651017511,corn,-1
deployment,90.57587361335754,deployment,1014.1964194467868,36.111871666666666,140.09847833333333,0,0,-77.78291989844044,corn,-1
dutychange,94.03804802894592,gps,1014.1964194467868,36.111873333333335,140.09848166666666,20.0,14.0,-110.9521311707503,corn,-1
dutychange,96.0934944152832,gps,1014.1964194467868,36.111873333333335,140.098495,20.0,15.0,-94.15857004623189,corn,-1
dutychange,98.25017547607422,gps,1014.1964194467868,36.11188166666667,140.09849833333334,20.0,18.0,-25.122505077620108,corn,-1
dutychange,100.30538988113403,gps,1014.1964194467868,36.11189,140.09849,20.0,17.0,8.11980337803665,corn,-1
dutychange,102.31362414360046,gps,1014.1964194467868,36.111898333333336,140.09847666666667,20.0,17.0,43.98473802832888,corn,-1
dutychange,104.36963438987732,gps,1014.1964194467868,36.11190166666667,140.09846,20.0,18.0,64.49912450506221,corn,-1
dutychange,106.42496109008789,gps,1014.1964194467868,36.11190333333333,140.098445,18.0,17.0,96.21993136067825,corn,-1
dutychange,108.48122119903564,gps,1014.1964194467868,36.11190333333333,140.09843333333333,16.0,18.0,103.37370376654057,corn,-1
dutychange,110.53768539428711,gps,1014.1964194467868,36.1119,140.09842333333333,11.0,18.0,99.30405100886082,corn,-1
dutychange,112.5978991985321,gps,1014.1964194467868,36.111893333333335,140.09841166666666,15.0,18.0,71.83658910750401,corn,-1
dutychange,114.65725636482239,gps,1014.1964194467868,36.111895,140.09839833333334,14.0,18.0,17.638509472111753,corn,-1
dutychange,116.71570444107056,gps,1014.1964194467868,36.11190333333333,140.09839166666666,18.0,18.0,-15.151696830700779,corn,-1
dutychange,118.77653241157532,gps,1014.1964194467868,36.111918333333335,140.09839,18.0,17.0,-39.78765531873924,corn,-1
gps,172.16846442222595,gps,1014.1964194467868,36.111943333333336,140.09840333333332,0,0,-49.19100087048004,corn,-1
